bill_id,people_id,position
2027349,26421,25
2027350,23205,2
2027350,23227,1
2027350,25355,3
2027661,11611,5
2027661,16287,4
2027661,18069,3
2027661,23203,1
2027661,23204,2
2027661,23220,9
2027661,23221,7
2027661,23906,12
2027661,25342,6
2027661,25344,8
2027661,25352,10
2027661,25358,11
2027662,14116,46
2027662,16287,28
2027662,16288,29
2027662,16291,35
2027662,16293,39
2027662,18065,37
2027662,18066,18
2027662,18067,3
2027662,18069,25
2027662,18073,9
2027662,18078,10
2027662,19658,27
2027662,19716,7
2027662,19717,11
2027662,19719,54
2027662,19720,55
2027662,19721,57
2027662,19723,70
2027662,21717,8
2027662,21718,20
2027662,21719,40
2027662,21723,69
2027662,22654,14
2027662,22932,13
2027662,22948,12
2027662,23099,26
2027662,23128,71
2027662,23137,31
2027662,23152,5
2027662,23155,44
2027662,23202,2
2027662,23204,6
2027662,23205,19
2027662,23206,22
2027662,23208,33
2027662,23209,34
2027662,23210,36
2027662,23211,52
2027662,23212,16
2027662,23213,41
2027662,23214,48
2027662,23215,49
2027662,23216,50
2027662,23217,53
2027662,23218,59
2027662,23219,60
2027662,23220,64
2027662,23221,47
2027662,23222,65
2027662,23223,67
2027662,23224,72
2027662,23906,68
2027662,25331,4
2027662,25332,15
2027662,25334,21
2027662,25335,73
2027662,25336,1
2027662,25338,43
2027662,25339,30
2027662,25340,32
2027662,25341,38
2027662,25342,42
2027662,25343,51
2027662,25344,56
2027662,25345,17
2027662,25346,45
2027662,25347,58
2027662,25348,61
2027662,25349,62
2027662,25350,63
2027662,25352,66
2027662,25359,23
2027662,26421,24
2027663,14116,50
2027663,14118,59
2027663,16287,30
2027663,16288,32
2027663,16291,38
2027663,16293,43
2027663,18065,41
2027663,18066,21
2027663,18067,3
2027663,18069,27
2027663,18073,11
2027663,18078,12
2027663,19459,7
2027663,19658,29
2027663,19716,9
2027663,19717,13
2027663,19719,58
2027663,19720,60
2027663,19721,62
2027663,19723,74
2027663,21717,10
2027663,21718,23
2027663,21719,44
2027663,21723,73
2027663,22654,16
2027663,22932,15
2027663,22948,14
2027663,23099,28
2027663,23128,75
2027663,23137,34
2027663,23152,6
2027663,23155,48
2027663,23202,2
2027663,23203,5
2027663,23204,8
2027663,23205,22
2027663,23206,24
2027663,23208,36
2027663,23209,37
2027663,23210,39
2027663,23211,56
2027663,23212,18
2027663,23213,45
2027663,23214,52
2027663,23215,53
2027663,23216,54
2027663,23217,57
2027663,23218,64
2027663,23219,65
2027663,23220,1
2027663,23221,51
2027663,23222,69
2027663,23223,71
2027663,23224,76
2027663,23906,72
2027663,25331,4
2027663,25332,17
2027663,25333,19
2027663,25335,77
2027663,25336,31
2027663,25337,40
2027663,25338,47
2027663,25339,33
2027663,25340,35
2027663,25341,42
2027663,25342,46
2027663,25343,55
2027663,25344,61
2027663,25345,20
2027663,25346,49
2027663,25347,63
2027663,25348,66
2027663,25349,67
2027663,25350,68
2027663,25352,70
2027663,25359,25
2027663,26421,26
2027664,16304,1
2027664,18070,3
2027664,25353,2
2028066,14116,46
2028066,16287,27
2028066,16288,29
2028066,16291,35
2028066,16293,39
2028066,18065,37
2028066,18066,18
2028066,18067,3
2028066,18073,9
2028066,18078,10
2028066,19658,26
2028066,19716,7
2028066,19717,11
2028066,19719,54
2028066,19720,55
2028066,19721,57
2028066,19723,69
2028066,21717,8
2028066,21718,20
2028066,21719,40
2028066,21723,68
2028066,22654,14
2028066,22932,13
2028066,22948,12
2028066,23099,25
2028066,23128,70
2028066,23137,31
2028066,23152,5
2028066,23155,44
2028066,23202,2
2028066,23204,6
2028066,23205,19
2028066,23206,22
2028066,23208,33
2028066,23209,34
2028066,23210,36
2028066,23211,52
2028066,23212,16
2028066,23213,41
2028066,23214,48
2028066,23215,49
2028066,23216,50
2028066,23217,53
2028066,23218,59
2028066,23219,60
2028066,23220,63
2028066,23221,47
2028066,23222,64
2028066,23223,66
2028066,23224,71
2028066,23906,67
2028066,25331,4
2028066,25332,15
2028066,25334,21
2028066,25335,72
2028066,25336,28
2028066,25338,43
2028066,25339,30
2028066,25340,32
2028066,25341,38
2028066,25342,42
2028066,25343,51
2028066,25344,56
2028066,25345,17
2028066,25346,45
2028066,25347,58
2028066,25348,61
2028066,25349,62
2028066,25350,1
2028066,25352,65
2028066,25359,23
2028066,26421,24
2028067,14116,40
2028067,16287,24
2028067,16288,26
2028067,16291,30
2028067,16293,34
2028067,18065,32
2028067,18066,16
2028067,18067,3
2028067,18069,22
2028067,18073,7
2028067,18078,8
2028067,19658,23
2028067,19716,6
2028067,19717,9
2028067,19719,48
2028067,19720,49
2028067,19721,51
2028067,19723,63
2028067,21718,18
2028067,21719,35
2028067,21723,62
2028067,22654,12
2028067,22932,11
2028067,22948,10
2028067,23099,1
2028067,23128,64
2028067,23137,27
2028067,23152,5
2028067,23155,38
2028067,23202,2
2028067,23205,17
2028067,23206,20
2028067,23209,29
2028067,23210,31
2028067,23211,46
2028067,23212,14
2028067,23213,36
2028067,23214,42
2028067,23215,43
2028067,23216,44
2028067,23217,47
2028067,23218,53
2028067,23219,54
2028067,23220,58
2028067,23221,41
2028067,23222,59
2028067,23223,60
2028067,23224,65
2028067,23906,61
2028067,25331,4
2028067,25332,13
2028067,25334,19
2028067,25335,66
2028067,25336,25
2028067,25338,37
2028067,25340,28
2028067,25341,33
2028067,25343,45
2028067,25344,50
2028067,25345,15
2028067,25346,39
2028067,25347,52
2028067,25348,55
2028067,25349,56
2028067,25350,57
2028067,25359,21
2028068,14116,47
2028068,16287,28
2028068,16288,30
2028068,16291,36
2028068,16293,40
2028068,18065,38
2028068,18066,18
2028068,18067,3
2028068,18069,25
2028068,18073,9
2028068,18078,10
2028068,19658,27
2028068,19716,7
2028068,19717,11
2028068,19719,54
2028068,19720,55
2028068,19721,57
2028068,19723,70
2028068,21717,8
2028068,21718,20
2028068,21719,41
2028068,21723,69
2028068,22654,14
2028068,22932,13
2028068,22948,12
2028068,23099,26
2028068,23128,71
2028068,23137,32
2028068,23152,5
2028068,23155,45
2028068,23202,2
2028068,23204,6
2028068,23205,19
2028068,23206,22
2028068,23208,34
2028068,23209,35
2028068,23210,37
2028068,23211,52
2028068,23212,16
2028068,23213,42
2028068,23214,49
2028068,23215,50
2028068,23216,1
2028068,23217,53
2028068,23218,59
2028068,23219,60
2028068,23220,64
2028068,23221,48
2028068,23222,65
2028068,23223,67
2028068,23224,72
2028068,23906,68
2028068,25331,4
2028068,25332,15
2028068,25334,21
2028068,25335,73
2028068,25336,29
2028068,25338,44
2028068,25339,31
2028068,25340,33
2028068,25341,39
2028068,25342,43
2028068,25343,51
2028068,25344,56
2028068,25345,17
2028068,25346,46
2028068,25347,58
2028068,25348,61
2028068,25349,62
2028068,25350,63
2028068,25352,66
2028068,25359,23
2028068,26421,24
2028069,1507,4
2028069,18064,12
2028069,18072,8
2028069,18075,10
2028069,18079,5
2028069,19726,7
2028069,19727,9
2028069,21725,6
2028069,21728,11
2028069,22918,16
2028069,23226,3
2028069,23230,14
2028069,23231,1
2028069,25353,2
2028069,25357,13
2028069,25358,15
2028070,1551,1
2028757,14116,44
2028757,16287,25
2028757,16288,27
2028757,16291,33
2028757,16293,37
2028757,18065,35
2028757,18066,18
2028757,18067,3
2028757,18073,9
2028757,18078,10
2028757,19658,24
2028757,19716,7
2028757,19717,11
2028757,19719,52
2028757,19721,54
2028757,19723,66
2028757,21717,8
2028757,21718,1
2028757,21719,38
2028757,21723,65
2028757,22654,14
2028757,22932,13
2028757,22948,12
2028757,23099,23
2028757,23128,67
2028757,23137,29
2028757,23152,5
2028757,23155,42
2028757,23202,2
2028757,23204,6
2028757,23205,19
2028757,23206,21
2028757,23208,31
2028757,23209,32
2028757,23210,34
2028757,23211,50
2028757,23212,16
2028757,23213,39
2028757,23214,46
2028757,23215,47
2028757,23216,48
2028757,23217,51
2028757,23219,56
2028757,23220,60
2028757,23221,45
2028757,23222,61
2028757,23223,63
2028757,23224,68
2028757,23906,64
2028757,25331,4
2028757,25332,15
2028757,25334,20
2028757,25335,69
2028757,25336,26
2028757,25338,41
2028757,25339,28
2028757,25340,30
2028757,25341,36
2028757,25342,40
2028757,25343,49
2028757,25344,53
2028757,25345,17
2028757,25346,43
2028757,25347,55
2028757,25348,57
2028757,25349,58
2028757,25350,59
2028757,25352,62
2028757,26421,22
2028758,14116,47
2028758,14118,53
2028758,16287,28
2028758,16288,30
2028758,16291,36
2028758,16293,40
2028758,18065,38
2028758,18066,20
2028758,18067,3
2028758,18073,10
2028758,18078,11
2028758,19459,6
2028758,19658,27
2028758,19716,8
2028758,19717,12
2028758,19720,54
2028758,19721,56
2028758,19723,70
2028758,21717,9
2028758,21718,22
2028758,21719,41
2028758,21723,69
2028758,22654,15
2028758,22932,14
2028758,22948,13
2028758,23099,26
2028758,23128,71
2028758,23137,32
2028758,23152,5
2028758,23155,45
2028758,23202,2
2028758,23204,7
2028758,23205,21
2028758,23208,34
2028758,23209,35
2028758,23210,37
2028758,23211,51
2028758,23212,17
2028758,23213,42
2028758,23214,49
2028758,23215,50
2028758,23217,52
2028758,23218,58
2028758,23219,59
2028758,23220,63
2028758,23221,48
2028758,23222,65
2028758,23223,67
2028758,23224,72
2028758,23906,68
2028758,25331,4
2028758,25332,16
2028758,25333,18
2028758,25334,23
2028758,25335,73
2028758,25336,29
2028758,25338,44
2028758,25339,31
2028758,25340,33
2028758,25341,39
2028758,25342,43
2028758,25343,1
2028758,25344,55
2028758,25345,19
2028758,25346,46
2028758,25347,57
2028758,25348,60
2028758,25349,61
2028758,25350,62
2028758,25351,64
2028758,25352,66
2028758,25359,24
2028758,26421,25
2028759,25333,1
2028760,25351,1
2028761,14116,49
2028761,14118,57
2028761,16287,31
2028761,16288,33
2028761,16291,39
2028761,16293,1
2028761,18065,41
2028761,18066,21
2028761,18067,3
2028761,18069,28
2028761,18073,11
2028761,18078,12
2028761,19459,7
2028761,19658,30
2028761,19716,9
2028761,19717,13
2028761,19719,56
2028761,19720,58
2028761,19721,60
2028761,19723,74
2028761,21717,10
2028761,21718,23
2028761,21719,43
2028761,21723,73
2028761,22654,16
2028761,22932,15
2028761,22948,14
2028761,23099,29
2028761,23128,75
2028761,23137,35
2028761,23152,6
2028761,23155,47
2028761,23202,2
2028761,23203,5
2028761,23204,8
2028761,23205,22
2028761,23206,25
2028761,23208,37
2028761,23209,38
2028761,23210,40
2028761,23211,54
2028761,23212,18
2028761,23213,44
2028761,23214,50
2028761,23215,51
2028761,23216,52
2028761,23217,55
2028761,23218,62
2028761,23219,63
2028761,23220,67
2028761,23222,69
2028761,23223,71
2028761,23224,76
2028761,23906,72
2028761,25331,4
2028761,25332,17
2028761,25333,19
2028761,25334,24
2028761,25335,77
2028761,25336,32
2028761,25338,46
2028761,25339,34
2028761,25340,36
2028761,25341,42
2028761,25342,45
2028761,25343,53
2028761,25344,59
2028761,25345,20
2028761,25346,48
2028761,25347,61
2028761,25348,64
2028761,25349,65
2028761,25350,66
2028761,25351,68
2028761,25352,70
2028761,25359,26
2028761,26421,27
2028762,14116,45
2028762,16287,29
2028762,16288,31
2028762,16291,2
2028762,16293,38
2028762,18065,36
2028762,18066,19
2028762,18067,4
2028762,18069,26
2028762,18073,10
2028762,18078,11
2028762,19658,28
2028762,19716,8
2028762,19717,12
2028762,19719,53
2028762,19720,54
2028762,19721,56
2028762,19723,67
2028762,21717,9
2028762,21718,21
2028762,21719,39
2028762,21723,66
2028762,22654,15
2028762,22932,14
2028762,22948,13
2028762,23099,27
2028762,23128,68
2028762,23137,33
2028762,23152,6
2028762,23155,43
2028762,23202,3
2028762,23204,7
2028762,23205,20
2028762,23206,23
2028762,23209,34
2028762,23210,35
2028762,23211,51
2028762,23212,17
2028762,23213,40
2028762,23214,47
2028762,23215,48
2028762,23216,49
2028762,23217,52
2028762,23218,58
2028762,23220,61
2028762,23221,46
2028762,23222,62
2028762,23223,64
2028762,23224,69
2028762,23906,65
2028762,25331,5
2028762,25332,16
2028762,25334,22
2028762,25335,70
2028762,25336,30
2028762,25338,42
2028762,25339,32
2028762,25340,1
2028762,25341,37
2028762,25342,41
2028762,25343,50
2028762,25344,55
2028762,25345,18
2028762,25346,44
2028762,25347,57
2028762,25348,59
2028762,25349,60
2028762,25352,63
2028762,25359,24
2028762,26421,25
2028763,1507,22
2028763,1551,68
2028763,1603,90
2028763,11611,43
2028763,14116,66
2028763,16221,53
2028763,16287,38
2028763,16288,40
2028763,16291,50
2028763,16293,56
2028763,16304,6
2028763,18063,29
2028763,18065,54
2028763,18067,3
2028763,18070,89
2028763,18072,42
2028763,18073,16
2028763,18075,58
2028763,18078,18
2028763,18079,28
2028763,19658,37
2028763,19716,13
2028763,19717,19
2028763,19719,75
2028763,19720,76
2028763,19721,78
2028763,19723,99
2028763,19725,9
2028763,19727,49
2028763,19728,93
2028763,19733,80
2028763,21374,41
2028763,21440,31
2028763,21717,15
2028763,21718,32
2028763,21720,84
2028763,21723,98
2028763,21724,14
2028763,21726,57
2028763,21728,1
2028763,22654,23
2028763,22932,21
2028763,22948,20
2028763,23099,36
2028763,23128,100
2028763,23137,45
2028763,23152,8
2028763,23155,62
2028763,23202,2
2028763,23203,5
2028763,23204,12
2028763,23205,30
2028763,23206,33
2028763,23208,47
2028763,23209,48
2028763,23210,51
2028763,23211,73
2028763,23212,25
2028763,23213,59
2028763,23214,69
2028763,23215,70
2028763,23216,71
2028763,23217,74
2028763,23218,81
2028763,23219,82
2028763,23220,87
2028763,23221,67
2028763,23222,91
2028763,23223,94
2028763,23224,101
2028763,23225,7
2028763,23226,11
2028763,23227,17
2028763,23228,64
2028763,23231,96
2028763,23906,97
2028763,25331,4
2028763,25332,24
2028763,25333,26
2028763,25335,102
2028763,25336,39
2028763,25337,52
2028763,25338,61
2028763,25339,44
2028763,25340,46
2028763,25341,55
2028763,25342,60
2028763,25343,72
2028763,25344,77
2028763,25345,27
2028763,25346,65
2028763,25347,79
2028763,25348,83
2028763,25349,85
2028763,25350,86
2028763,25351,88
2028763,25352,92
2028763,25353,10
2028763,25355,63
2028763,25358,95
2028763,25359,34
2028763,26421,35
2029488,14116,44
2029488,14118,53
2029488,16287,26
2029488,16291,33
2029488,16293,38
2029488,18065,36
2029488,18066,18
2029488,18067,3
2029488,18073,9
2029488,18078,10
2029488,19459,6
2029488,19658,25
2029488,19717,11
2029488,19719,52
2029488,19720,54
2029488,19723,68
2029488,21717,8
2029488,21718,20
2029488,21723,67
2029488,22654,14
2029488,22932,13
2029488,22948,12
2029488,23099,24
2029488,23128,69
2029488,23137,29
2029488,23152,5
2029488,23155,42
2029488,23202,2
2029488,23204,7
2029488,23205,19
2029488,23206,21
2029488,23208,31
2029488,23209,32
2029488,23210,34
2029488,23211,50
2029488,23213,39
2029488,23214,46
2029488,23215,47
2029488,23216,48
2029488,23217,51
2029488,23218,57
2029488,23219,58
2029488,23220,61
2029488,23221,45
2029488,23222,63
2029488,23223,65
2029488,23224,70
2029488,23906,66
2029488,25331,4
2029488,25332,15
2029488,25333,16
2029488,25334,1
2029488,25335,71
2029488,25336,27
2029488,25337,35
2029488,25338,41
2029488,25339,28
2029488,25340,30
2029488,25341,37
2029488,25342,40
2029488,25343,49
2029488,25344,55
2029488,25345,17
2029488,25346,43
2029488,25347,56
2029488,25349,59
2029488,25350,60
2029488,25351,62
2029488,25352,64
2029488,25359,22
2029488,26421,23
2029489,18068,9
2029489,18075,4
2029489,19726,2
2029489,19733,7
2029489,21374,3
2029489,22918,1
2029489,23228,5
2029489,25357,6
2029489,25358,8
2029823,14116,48
2029823,14118,56
2029823,16287,29
2029823,16288,31
2029823,16291,36
2029823,16293,41
2029823,18065,39
2029823,18067,4
2029823,18069,26
2029823,18073,11
2029823,18078,12
2029823,19459,7
2029823,19658,28
2029823,19716,9
2029823,19717,13
2029823,19719,55
2029823,19720,57
2029823,19721,59
2029823,19723,68
2029823,21717,10
2029823,21718,21
2029823,21719,42
2029823,22654,15
2029823,22932,1
2029823,22948,14
2029823,23099,27
2029823,23128,69
2029823,23137,33
2029823,23155,46
2029823,23202,3
2029823,23203,6
2029823,23204,8
2029823,23205,20
2029823,23206,23
2029823,23208,2
2029823,23209,35
2029823,23210,37
2029823,23211,53
2029823,23212,17
2029823,23213,43
2029823,23214,49
2029823,23215,50
2029823,23216,51
2029823,23217,54
2029823,23218,61
2029823,23219,62
2029823,23222,65
2029823,23223,66
2029823,23224,70
2029823,23906,67
2029823,25331,5
2029823,25332,16
2029823,25333,18
2029823,25334,22
2029823,25336,30
2029823,25337,38
2029823,25338,45
2029823,25339,32
2029823,25340,34
2029823,25341,40
2029823,25342,44
2029823,25343,52
2029823,25344,58
2029823,25345,19
2029823,25346,47
2029823,25347,60
2029823,25348,63
2029823,25351,64
2029823,25359,24
2029823,26421,25
2029824,1551,11
2029824,1603,15
2029824,16221,8
2029824,18063,1
2029824,19725,3
2029824,21440,7
2029824,21720,14
2029824,21726,9
2029824,21728,12
2029824,23225,2
2029824,23226,5
2029824,25353,4
2029824,25354,6
2029824,25355,10
2029824,25357,13
2029824,25358,16
2030564,14116,49
2030564,14118,57
2030564,16287,29
2030564,16288,31
2030564,16291,37
2030564,16293,42
2030564,18065,40
2030564,18067,3
2030564,18069,26
2030564,18073,11
2030564,18078,12
2030564,19459,7
2030564,19658,28
2030564,19716,9
2030564,19717,13
2030564,19719,56
2030564,19720,58
2030564,19721,60
2030564,21717,10
2030564,21718,21
2030564,21719,43
2030564,21723,71
2030564,22654,15
2030564,22948,14
2030564,23099,27
2030564,23128,1
2030564,23137,33
2030564,23152,6
2030564,23155,47
2030564,23202,2
2030564,23203,5
2030564,23204,8
2030564,23205,20
2030564,23206,23
2030564,23208,35
2030564,23209,36
2030564,23210,38
2030564,23211,54
2030564,23212,17
2030564,23213,44
2030564,23214,50
2030564,23215,51
2030564,23216,52
2030564,23217,55
2030564,23219,62
2030564,23220,65
2030564,23222,67
2030564,23223,69
2030564,23224,72
2030564,23906,70
2030564,25331,4
2030564,25332,16
2030564,25333,18
2030564,25334,22
2030564,25335,73
2030564,25336,30
2030564,25337,39
2030564,25338,46
2030564,25339,32
2030564,25340,34
2030564,25341,41
2030564,25342,45
2030564,25343,53
2030564,25344,59
2030564,25345,19
2030564,25346,48
2030564,25347,61
2030564,25348,63
2030564,25350,64
2030564,25351,66
2030564,25352,68
2030564,25359,24
2030564,26421,25
2030565,14116,45
2030565,14118,53
2030565,16287,29
2030565,16288,31
2030565,16291,35
2030565,16293,39
2030565,18065,37
2030565,18066,20
2030565,18067,3
2030565,18069,26
2030565,18073,10
2030565,18078,11
2030565,19459,7
2030565,19658,28
2030565,19716,9
2030565,19717,12
2030565,19719,52
2030565,19720,54
2030565,19721,56
2030565,21718,22
2030565,21723,69
2030565,22654,15
2030565,22932,14
2030565,22948,13
2030565,23099,27
2030565,23128,70
2030565,23137,33
2030565,23152,6
2030565,23155,43
2030565,23202,2
2030565,23203,5
2030565,23204,8
2030565,23205,21
2030565,23206,24
2030565,23209,1
2030565,23210,36
2030565,23211,50
2030565,23212,17
2030565,23213,40
2030565,23214,46
2030565,23215,47
2030565,23216,48
2030565,23217,51
2030565,23218,58
2030565,23219,59
2030565,23220,63
2030565,23222,65
2030565,23223,67
2030565,23224,71
2030565,23906,68
2030565,25331,4
2030565,25332,16
2030565,25333,18
2030565,25334,23
2030565,25335,72
2030565,25336,30
2030565,25338,42
2030565,25339,32
2030565,25340,34
2030565,25341,38
2030565,25342,41
2030565,25343,49
2030565,25344,55
2030565,25345,19
2030565,25346,44
2030565,25347,57
2030565,25348,60
2030565,25349,61
2030565,25350,62
2030565,25351,64
2030565,25352,66
2030565,26421,25
2030566,14116,47
2030566,14118,55
2030566,16287,28
2030566,16288,29
2030566,16291,35
2030566,16293,40
2030566,18065,38
2030566,18067,3
2030566,18069,25
2030566,18073,10
2030566,18078,11
2030566,19459,6
2030566,19658,27
2030566,19716,8
2030566,19717,12
2030566,19719,54
2030566,19720,56
2030566,19721,58
2030566,19723,68
2030566,21717,9
2030566,21718,20
2030566,21719,41
2030566,22654,14
2030566,22948,13
2030566,23099,26
2030566,23128,69
2030566,23137,31
2030566,23155,45
2030566,23202,2
2030566,23203,5
2030566,23204,7
2030566,23205,19
2030566,23206,22
2030566,23208,33
2030566,23209,34
2030566,23210,36
2030566,23211,52
2030566,23212,16
2030566,23213,42
2030566,23214,48
2030566,23215,49
2030566,23216,50
2030566,23217,53
2030566,23218,60
2030566,23219,61
2030566,23220,63
2030566,23222,65
2030566,23223,66
2030566,23224,70
2030566,23906,67
2030566,25331,4
2030566,25332,15
2030566,25333,17
2030566,25334,21
2030566,25335,71
2030566,25336,1
2030566,25337,37
2030566,25338,44
2030566,25339,30
2030566,25340,32
2030566,25341,39
2030566,25342,43
2030566,25343,51
2030566,25344,57
2030566,25345,18
2030566,25346,46
2030566,25347,59
2030566,25348,62
2030566,25351,64
2030566,25359,23
2030566,26421,24
2030567,23228,3
2030567,25356,1
2030567,25358,2
2030568,16221,5
2030568,18063,4
2030568,18075,6
2030568,21720,1
2030568,21728,7
2030568,23203,2
2030568,23215,8
2030568,23225,3
2030568,23906,10
2030568,25351,9
2030569,21724,1
2030570,16221,11
2030570,16308,1
2030570,18063,7
2030570,18070,18
2030570,18072,9
2030570,18075,12
2030570,18079,6
2030570,19725,2
2030570,19727,10
2030570,21720,17
2030570,21724,5
2030570,21725,8
2030570,21728,15
2030570,23226,4
2030570,23228,14
2030570,23231,19
2030570,25353,3
2030570,25355,13
2030570,25356,16
2031072,14116,48
2031072,14118,56
2031072,16287,29
2031072,16288,31
2031072,16291,37
2031072,16293,42
2031072,18065,40
2031072,18067,3
2031072,18069,26
2031072,18073,11
2031072,18078,12
2031072,19459,7
2031072,19658,28
2031072,19716,9
2031072,19717,13
2031072,19719,55
2031072,19720,57
2031072,19721,1
2031072,21717,10
2031072,21718,21
2031072,21723,68
2031072,22654,15
2031072,22948,14
2031072,23099,27
2031072,23128,69
2031072,23137,33
2031072,23152,6
2031072,23155,46
2031072,23202,2
2031072,23203,5
2031072,23204,8
2031072,23205,20
2031072,23206,23
2031072,23208,35
2031072,23209,36
2031072,23210,38
2031072,23211,53
2031072,23212,17
2031072,23213,43
2031072,23214,49
2031072,23215,50
2031072,23216,51
2031072,23217,54
2031072,23219,60
2031072,23220,62
2031072,23222,64
2031072,23223,66
2031072,23224,70
2031072,23906,67
2031072,25331,4
2031072,25332,16
2031072,25333,18
2031072,25334,22
2031072,25335,71
2031072,25336,30
2031072,25337,39
2031072,25338,45
2031072,25339,32
2031072,25340,34
2031072,25341,41
2031072,25342,44
2031072,25343,52
2031072,25344,58
2031072,25345,19
2031072,25346,47
2031072,25347,59
2031072,25350,61
2031072,25351,63
2031072,25352,65
2031072,25359,24
2031072,26421,25
2031073,16308,1
2031074,16308,1
2031437,14116,49
2031437,14118,57
2031437,16287,31
2031437,16288,33
2031437,16291,39
2031437,16293,43
2031437,18065,41
2031437,18066,21
2031437,18067,3
2031437,18069,28
2031437,18073,11
2031437,18078,12
2031437,19459,7
2031437,19658,30
2031437,19716,9
2031437,19717,13
2031437,19719,56
2031437,19720,58
2031437,19721,60
2031437,19723,74
2031437,21717,10
2031437,21718,23
2031437,21723,73
2031437,22654,16
2031437,22932,15
2031437,22948,14
2031437,23099,29
2031437,23128,75
2031437,23137,35
2031437,23152,6
2031437,23155,47
2031437,23202,2
2031437,23203,5
2031437,23204,8
2031437,23205,22
2031437,23206,25
2031437,23208,37
2031437,23209,38
2031437,23210,40
2031437,23211,54
2031437,23212,18
2031437,23213,44
2031437,23214,50
2031437,23215,51
2031437,23216,52
2031437,23217,55
2031437,23218,62
2031437,23219,63
2031437,23220,67
2031437,23221,1
2031437,23222,69
2031437,23223,71
2031437,23224,76
2031437,23906,72
2031437,25331,4
2031437,25332,17
2031437,25333,19
2031437,25334,24
2031437,25335,77
2031437,25336,32
2031437,25338,46
2031437,25339,34
2031437,25340,36
2031437,25341,42
2031437,25342,45
2031437,25343,53
2031437,25344,59
2031437,25345,20
2031437,25346,48
2031437,25347,61
2031437,25348,64
2031437,25349,65
2031437,25350,66
2031437,25351,68
2031437,25352,70
2031437,25359,26
2031437,26421,27
2031438,14116,49
2031438,14118,58
2031438,16287,31
2031438,16288,33
2031438,16291,39
2031438,16293,43
2031438,18065,41
2031438,18066,21
2031438,18067,3
2031438,18069,28
2031438,18073,11
2031438,18078,12
2031438,19459,7
2031438,19658,30
2031438,19716,9
2031438,19717,13
2031438,19719,57
2031438,19720,59
2031438,19721,61
2031438,19723,75
2031438,21717,10
2031438,21718,23
2031438,21723,74
2031438,22654,16
2031438,22932,15
2031438,22948,14
2031438,23099,29
2031438,23128,76
2031438,23137,35
2031438,23152,6
2031438,23155,47
2031438,23202,2
2031438,23203,5
2031438,23204,8
2031438,23205,22
2031438,23206,25
2031438,23208,37
2031438,23209,38
2031438,23210,40
2031438,23211,55
2031438,23212,18
2031438,23213,44
2031438,23214,51
2031438,23215,52
2031438,23216,53
2031438,23217,56
2031438,23218,63
2031438,23219,64
2031438,23220,68
2031438,23221,50
2031438,23222,70
2031438,23223,72
2031438,23224,77
2031438,23906,73
2031438,25331,4
2031438,25332,17
2031438,25333,19
2031438,25334,24
2031438,25335,78
2031438,25336,32
2031438,25337,1
2031438,25338,46
2031438,25339,34
2031438,25340,36
2031438,25341,42
2031438,25342,45
2031438,25343,54
2031438,25344,60
2031438,25345,20
2031438,25346,48
2031438,25347,62
2031438,25348,65
2031438,25349,66
2031438,25350,67
2031438,25351,69
2031438,25352,71
2031438,25359,26
2031438,26421,27
2031439,14116,46
2031439,14118,55
2031439,16287,27
2031439,16288,29
2031439,16291,34
2031439,16293,39
2031439,18065,37
2031439,18066,18
2031439,18067,1
2031439,18073,10
2031439,18075,4
2031439,18078,11
2031439,19459,7
2031439,19658,26
2031439,19719,54
2031439,19720,56
2031439,19723,71
2031439,21717,9
2031439,21718,20
2031439,21719,40
2031439,21723,70
2031439,22654,14
2031439,22932,13
2031439,22948,12
2031439,23099,25
2031439,23128,72
2031439,23137,30
2031439,23152,6
2031439,23155,44
2031439,23202,5
2031439,23204,8
2031439,23205,19
2031439,23206,22
2031439,23208,32
2031439,23209,33
2031439,23210,35
2031439,23211,52
2031439,23213,41
2031439,23214,48
2031439,23215,49
2031439,23216,50
2031439,23217,53
2031439,23218,59
2031439,23219,60
2031439,23220,64
2031439,23221,47
2031439,23222,66
2031439,23223,68
2031439,23224,73
2031439,23906,69
2031439,25331,2
2031439,25332,15
2031439,25333,16
2031439,25334,21
2031439,25335,74
2031439,25336,28
2031439,25337,36
2031439,25338,43
2031439,25339,3
2031439,25340,31
2031439,25341,38
2031439,25342,42
2031439,25343,51
2031439,25344,57
2031439,25345,17
2031439,25346,45
2031439,25347,58
2031439,25348,61
2031439,25349,62
2031439,25350,63
2031439,25351,65
2031439,25352,67
2031439,25359,23
2031439,26421,24
2032037,14116,46
2032037,14118,54
2032037,16287,28
2032037,16288,30
2032037,16291,36
2032037,16293,40
2032037,18065,38
2032037,18067,3
2032037,18069,25
2032037,18073,10
2032037,18078,11
2032037,19459,6
2032037,19658,27
2032037,19716,8
2032037,19717,12
2032037,19719,53
2032037,19720,55
2032037,19721,57
2032037,19723,68
2032037,21717,9
2032037,21718,20
2032037,22654,14
2032037,22948,13
2032037,23099,26
2032037,23128,69
2032037,23137,32
2032037,23155,44
2032037,23202,2
2032037,23203,5
2032037,23204,7
2032037,23205,19
2032037,23206,22
2032037,23208,34
2032037,23209,35
2032037,23210,37
2032037,23211,51
2032037,23212,16
2032037,23213,41
2032037,23214,47
2032037,23215,48
2032037,23216,49
2032037,23217,52
2032037,23218,59
2032037,23219,60
2032037,23220,63
2032037,23222,65
2032037,23223,66
